state_cd,state_name,county_cd,county_nm,year,"Industrial self-supplied groundwater withdrawals, fresh, in Mgal/d","Industrial self-supplied groundwater withdrawals, saline, in Mgal/d","Industrial total self-supplied withdrawals, groundwater, in Mgal/d","Industrial self-supplied surface-water withdrawals, fresh, in Mgal/d","Industrial self-supplied surface-water withdrawals, saline, in Mgal/d","Industrial total self-supplied withdrawals, surface water, in Mgal/d","Industrial total self-supplied withdrawals, fresh, in Mgal/d","Industrial total self-supplied withdrawals, saline, in Mgal/d","Industrial total self-supplied withdrawals, in Mgal/d","Industrial deliveries from public supply, in Mgal/d","Industrial total self-supplied withdrawals plus deliveries, in Mgal/d","Industrial consumptive use, fresh, in Mgal/d","Industrial consumptive use, saline, in Mgal/d","Industrial total consumptive use, in Mgal/d","Industrial reclaimed wastewater, in Mgal/d",Industrial number of facilities
23,Maine,3,Aroostook County,2000,0.11,0.0,0.11,2.61,0.0,2.61,2.72,0.0,2.72,-,-,-,-,-,-,-
23,Maine,3,Aroostook County,2005,0.95,0.0,0.95,7.86,0.0,7.86,8.81,0.0,8.81,-,-,-,-,-,-,-
23,Maine,3,Aroostook County,2010,2.25,0.0,2.25,9.56,0.0,9.56,11.81,0.0,11.81,-,-,-,-,-,-,-
23,Maine,3,Aroostook County,2015,0.38,0.0,0.38,13.63,0.0,13.63,14.01,0.0,14.01,-,-,-,-,-,-,-
23,Maine,5,Cumberland County,1985,0.6,0.0,0.6,26.88,30.24,57.12,27.48,30.24,57.72,2.61,60.33,45.61,4.54,50.15,0.00,-
23,Maine,5,Cumberland County,1990,0.97,0.0,0.97,24.1,0.0,24.1,25.07,0.0,25.07,3.47,28.54,2.85,0.00,2.85,0.00,0
23,Maine,5,Cumberland County,1995,0.36,0.0,0.36,0.12,0.0,0.12,0.48,0.0,0.48,3.17,3.65,0.37,0.00,0.37,0.00,1
23,Maine,5,Cumberland County,2000,0.77,0.0,0.77,18.42,0.0,18.42,19.19,0.0,19.19,-,-,-,-,-,-,-
23,Maine,5,Cumberland County,2005,1.13,0.0,1.13,7.11,0.0,7.11,8.24,0.0,8.24,-,-,-,-,-,-,-
23,Maine,5,Cumberland County,2010,0.54,0.0,0.54,4.32,0.0,4.32,4.86,0.0,4.86,-,-,-,-,-,-,-
23,Maine,5,Cumberland County,2015,0.24,0.0,0.24,11.19,0.0,11.19,11.43,0.0,11.43,-,-,-,-,-,-,-
23,Maine,7,Franklin County,1985,0.29,0.0,0.29,41.0,0.0,41.0,41.29,0.0,41.29,0.00,41.29,6.19,0.00,6.19,0.00,-
23,Maine,7,Franklin County,1990,0.73,0.0,0.73,18.26,0.0,18.26,18.99,0.0,18.99,0.43,19.42,1.94,0.00,1.94,0.00,0
23,Maine,7,Franklin County,1995,0.1,0.0,0.1,1.24,0.0,1.24,1.34,0.0,1.34,0.47,1.81,0.18,0.00,0.18,0.00,1
23,Maine,7,Franklin County,2000,1.68,0.0,1.68,40.23,0.0,40.23,41.91,0.0,41.91,-,-,-,-,-,-,-
23,Maine,7,Franklin County,2005,0.31,0.0,0.31,0.04,0.0,0.04,0.35,0.0,0.35,-,-,-,-,-,-,-
23,Maine,7,Franklin County,2010,0.32,0.0,0.32,35.23,0.0,35.23,35.55,0.0,35.55,-,-,-,-,-,-,-
23,Maine,7,Franklin County,2015,0.5,0.0,0.5,34.74,0.0,34.74,35.24,0.0,35.24,-,-,-,-,-,-,-
23,Maine,9,Hancock County,1985,1.61,0.0,1.61,12.58,0.0,12.58,14.19,0.0,14.19,0.00,14.19,2.13,0.00,2.13,0.00,-
23,Maine,9,Hancock County,1990,0.55,0.0,0.55,13.75,0.0,13.75,14.3,0.0,14.3,0.45,14.75,1.48,0.00,1.48,0.00,0
23,Maine,9,Hancock County,1995,0.13,0.0,0.13,1.09,0.0,1.09,1.22,0.0,1.22,0.18,1.40,0.14,0.00,0.14,0.00,1
23,Maine,9,Hancock County,2000,0.54,0.0,0.54,13.03,0.0,13.03,13.57,0.0,13.57,-,-,-,-,-,-,-
23,Maine,9,Hancock County,2005,0.44,0.0,0.44,11.39,17.82,29.21,11.83,17.82,29.65,-,-,-,-,-,-,-
23,Maine,9,Hancock County,2010,0.15,0.0,0.15,9.46,14.85,24.31,9.61,14.85,24.46,-,-,-,-,-,-,-
23,Maine,9,Hancock County,2015,0.01,0.0,0.01,3.67,32.6,36.27,3.68,32.6,36.28,-,-,-,-,-,-,-
23,Maine,11,Kennebec County,1985,0.42,0.0,0.42,11.78,0.0,11.78,12.2,0.0,12.2,0.09,12.29,1.84,0.00,1.84,0.00,-
23,Maine,11,Kennebec County,1990,3.3,0.0,3.3,82.11,0.0,82.11,85.41,0.0,85.41,4.60,90.01,9.00,0.00,9.00,0.00,0
23,Maine,11,Kennebec County,1995,0.42,0.0,0.42,0.14,0.0,0.14,0.56,0.0,0.56,1.55,2.11,0.21,0.00,0.21,0.00,2
23,Maine,11,Kennebec County,2000,0.14,0.0,0.14,3.41,0.0,3.41,3.55,0.0,3.55,-,-,-,-,-,-,-
23,Maine,11,Kennebec County,2005,0.53,0.0,0.53,0.08,0.0,0.08,0.61,0.0,0.61,-,-,-,-,-,-,-
23,Maine,11,Kennebec County,2010,0.25,0.0,0.25,0.04,0.0,0.04,0.29,0.0,0.29,-,-,-,-,-,-,-
23,Maine,11,Kennebec County,2015,0.23,0.0,0.23,0.18,0.0,0.18,0.41,0.0,0.41,-,-,-,-,-,-,-
23,Maine,13,Knox County,1985,0.42,0.0,0.42,4.84,0.0,4.84,5.26,0.0,5.26,2.92,8.18,1.23,0.00,1.23,0.00,-
23,Maine,13,Knox County,1990,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.06,1.24,1.30,0.13,0.00,0.13,0.00,0
23,Maine,13,Knox County,1995,0.07,0.0,0.07,0.02,0.0,0.02,0.09,0.0,0.09,0.35,0.44,0.04,0.00,0.04,0.00,1
23,Maine,13,Knox County,2000,0.04,0.0,0.04,0.87,0.0,0.87,0.91,0.0,0.91,-,-,-,-,-,-,-
23,Maine,13,Knox County,2005,0.29,0.0,0.29,0.04,0.0,0.04,0.33,0.0,0.33,-,-,-,-,-,-,-
23,Maine,13,Knox County,2010,0.13,0.0,0.13,0.02,0.0,0.02,0.15,0.0,0.15,-,-,-,-,-,-,-
23,Maine,13,Knox County,2015,0.01,0.0,0.01,0.2,10.3,10.5,0.21,10.3,10.51,-,-,-,-,-,-,-
23,Maine,15,Lincoln County,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,-
23,Maine,15,Lincoln County,1990,0.01,0.0,0.01,0.26,0.0,0.26,0.27,0.0,0.27,0.01,0.28,0.03,0.00,0.03,0.00,0
23,Maine,15,Lincoln County,1995,0.07,0.0,0.07,0.02,0.0,0.02,0.09,0.0,0.09,0.03,0.12,0.01,0.00,0.01,0.00,1
23,Maine,15,Lincoln County,2000,0.02,0.0,0.02,0.5,0.0,0.5,0.52,0.0,0.52,-,-,-,-,-,-,-
23,Maine,15,Lincoln County,2005,0.38,0.0,0.38,0.05,0.0,0.05,0.43,0.0,0.43,-,-,-,-,-,-,-
23,Maine,15,Lincoln County,2010,0.11,0.0,0.11,0.02,0.0,0.02,0.13,0.0,0.13,-,-,-,-,-,-,-
23,Maine,15,Lincoln County,2015,0.04,0.0,0.04,0.17,0.0,0.17,0.21,0.0,0.21,-,-,-,-,-,-,-
23,Maine,17,Oxford County,1985,0.3,0.0,0.3,26.14,0.0,26.14,26.44,0.0,26.44,0.00,26.44,3.97,0.00,3.97,0.00,-
23,Maine,17,Oxford County,1990,0.69,0.0,0.69,17.15,0.0,17.15,17.84,0.0,17.84,0.40,18.24,1.82,0.00,1.82,0.00,0
23,Maine,17,Oxford County,1995,0.18,0.0,0.18,1.1,0.0,1.1,1.28,0.0,1.28,0.52,1.80,0.18,0.00,0.18,0.00,1
23,Maine,17,Oxford County,2000,1.3,0.0,1.3,31.23,0.0,31.23,32.53,0.0,32.53,-,-,-,-,-,-,-
23,Maine,17,Oxford County,2005,0.55,0.0,0.55,32.4,0.0,32.4,32.95,0.0,32.95,-,-,-,-,-,-,-
23,Maine,17,Oxford County,2010,0.27,0.0,0.27,31.5,0.0,31.5,31.77,0.0,31.77,-,-,-,-,-,-,-
23,Maine,17,Oxford County,2015,0.95,0.0,0.95,34.06,0.0,34.06,35.01,0.0,35.01,-,-,-,-,-,-,-
23,Maine,19,Penobscot County,1985,0.04,0.0,0.04,9.82,0.0,9.82,9.86,0.0,9.86,0.99,10.85,9.73,0.00,9.73,0.00,-
23,Maine,19,Penobscot County,1990,1.79,0.0,1.79,44.56,0.0,44.56,46.35,0.0,46.35,1.50,47.85,4.79,0.00,4.79,0.00,0
23,Maine,19,Penobscot County,1995,0.69,0.0,0.69,1.44,0.0,1.44,2.13,0.0,2.13,2.38,4.51,0.45,0.00,0.45,0.00,2
23,Maine,19,Penobscot County,2000,2.43,0.0,2.43,58.26,0.0,58.26,60.69,0.0,60.69,-,-,-,-,-,-,-
23,Maine,19,Penobscot County,2005,0.4,0.0,0.4,26.24,0.0,26.24,26.64,0.0,26.64,-,-,-,-,-,-,-
23,Maine,19,Penobscot County,2010,0.32,0.0,0.32,37.36,0.0,37.36,37.68,0.0,37.68,-,-,-,-,-,-,-
23,Maine,19,Penobscot County,2015,0.31,0.0,0.31,12.3,0.0,12.3,12.61,0.0,12.61,-,-,-,-,-,-,-
23,Maine,21,Piscataquis County,1985,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.0,0.36,0.00,0.36,0.05,0.00,0.05,0.00,-
23,Maine,21,Piscataquis County,1990,0.03,0.0,0.03,0.74,0.0,0.74,0.77,0.0,0.77,0.40,1.17,0.12,0.00,0.12,0.00,0
23,Maine,21,Piscataquis County,1995,0.04,0.0,0.04,0.02,0.0,0.02,0.06,0.0,0.06,0.29,0.35,0.03,0.00,0.03,0.00,1
23,Maine,21,Piscataquis County,2000,0.04,0.0,0.04,0.98,0.0,0.98,1.02,0.0,1.02,-,-,-,-,-,-,-
23,Maine,21,Piscataquis County,2005,0.39,0.0,0.39,0.06,0.0,0.06,0.45,0.0,0.45,-,-,-,-,-,-,-
23,Maine,21,Piscataquis County,2010,0.36,0.0,0.36,0.05,0.0,0.05,0.41,0.0,0.41,-,-,-,-,-,-,-
23,Maine,21,Piscataquis County,2015,0.1,0.0,0.1,0.07,0.0,0.07,0.17,0.0,0.17,-,-,-,-,-,-,-
23,Maine,23,Sagadahoc County,1985,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.36,2.36,0.35,0.00,0.35,0.00,-
23,Maine,23,Sagadahoc County,1990,0.1,0.0,0.1,2.58,0.0,2.58,2.68,0.0,2.68,0.47,3.15,0.32,0.00,0.32,0.00,0
23,Maine,23,Sagadahoc County,1995,0.04,0.0,0.04,0.01,0.0,0.01,0.05,0.0,0.05,0.50,0.55,0.06,0.00,0.06,0.00,1
23,Maine,23,Sagadahoc County,2000,0.05,0.0,0.05,1.3,0.0,1.3,1.35,0.0,1.35,-,-,-,-,-,-,-
23,Maine,23,Sagadahoc County,2005,0.47,0.0,0.47,0.07,0.0,0.07,0.54,0.0,0.54,-,-,-,-,-,-,-
23,Maine,23,Sagadahoc County,2010,0.04,0.0,0.04,0.01,0.0,0.01,0.05,0.0,0.05,-,-,-,-,-,-,-
23,Maine,23,Sagadahoc County,2015,0.01,0.0,0.01,0.06,0.0,0.06,0.07,0.0,0.07,-,-,-,-,-,-,-
23,Maine,25,Somerset County,1985,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.0,0.74,0.00,0.74,0.11,0.00,0.11,0.00,-
23,Maine,25,Somerset County,1990,0.59,0.0,0.59,14.71,0.0,14.71,15.3,0.0,15.3,0.40,15.70,1.57,0.00,1.57,0.00,0
23,Maine,25,Somerset County,1995,0.79,0.0,0.79,0.26,0.0,0.26,1.05,0.0,1.05,0.56,1.61,0.16,0.00,0.16,0.00,1
23,Maine,25,Somerset County,2000,1.22,0.0,1.22,29.21,0.0,29.21,30.43,0.0,30.43,-,-,-,-,-,-,-
23,Maine,25,Somerset County,2005,0.65,0.0,0.65,31.21,0.0,31.21,31.86,0.0,31.86,-,-,-,-,-,-,-
23,Maine,25,Somerset County,2010,0.46,0.0,0.46,32.25,0.0,32.25,32.71,0.0,32.71,-,-,-,-,-,-,-
23,Maine,25,Somerset County,2015,0.26,0.0,0.26,36.44,0.0,36.44,36.7,0.0,36.7,-,-,-,-,-,-,-
23,Maine,27,Waldo County,1985,0.16,0.0,0.16,0.55,0.0,0.55,0.71,0.0,0.71,0.22,0.93,0.14,0.00,0.14,0.00,-
23,Maine,27,Waldo County,1990,0.04,0.0,0.04,0.9,0.0,0.9,0.94,0.0,0.94,0.10,1.04,0.10,0.00,0.10,0.00,0
23,Maine,27,Waldo County,1995,0.1,0.0,0.1,0.03,0.0,0.03,0.13,0.0,0.13,0.19,0.32,0.03,0.00,0.03,0.00,1
23,Maine,27,Waldo County,2000,0.05,0.0,0.05,1.19,0.0,1.19,1.24,0.0,1.24,-,-,-,-,-,-,-
23,Maine,27,Waldo County,2005,0.66,0.0,0.66,0.09,0.0,0.09,0.75,0.0,0.75,-,-,-,-,-,-,-
23,Maine,27,Waldo County,2010,0.5,0.0,0.5,0.07,0.0,0.07,0.57,0.0,0.57,-,-,-,-,-,-,-
23,Maine,27,Waldo County,2015,0.28,0.0,0.28,0.1,0.0,0.1,0.38,0.0,0.38,-,-,-,-,-,-,-
23,Maine,29,Washington County,1985,0.21,0.0,0.21,0.52,0.0,0.52,0.73,0.0,0.73,0.00,0.73,0.11,0.00,0.11,0.00,-
23,Maine,29,Washington County,1990,0.27,0.0,0.27,6.74,0.0,6.74,7.01,0.0,7.01,0.28,7.29,0.73,0.00,0.73,0.00,0
23,Maine,29,Washington County,1995,0.11,0.0,0.11,0.04,0.0,0.04,0.15,0.0,0.15,0.18,0.33,0.03,0.00,0.03,0.00,1
23,Maine,29,Washington County,2000,1.2,0.0,1.2,28.81,0.0,28.81,30.01,0.0,30.01,-,-,-,-,-,-,-
23,Maine,29,Washington County,2005,0.31,0.0,0.31,44.12,0.0,44.12,44.43,0.0,44.43,-,-,-,-,-,-,-
23,Maine,29,Washington County,2010,0.17,0.0,0.17,24.2,0.0,24.2,24.37,0.0,24.37,-,-,-,-,-,-,-
23,Maine,29,Washington County,2015,0.39,0.0,0.39,26.98,0.0,26.98,27.37,0.0,27.37,-,-,-,-,-,-,-
23,Maine,31,York County,1985,2.05,0.0,2.05,0.19,0.09,0.28,2.24,0.09,2.33,0.67,3.00,0.44,0.01,0.45,0.00,-
23,Maine,31,York County,1990,0.1,0.0,0.1,2.5,0.0,2.5,2.6,0.0,2.6,0.78,3.38,0.34,0.00,0.34,0.00,0
23,Maine,31,York County,1995,0.37,0.0,0.37,0.03,0.0,0.03,0.4,0.0,0.4,1.77,2.17,0.23,0.00,0.23,0.00,2
23,Maine,31,York County,2000,0.16,0.0,0.16,3.78,0.0,3.78,3.94,0.0,3.94,-,-,-,-,-,-,-
23,Maine,31,York County,2005,0.58,0.0,0.58,0.08,0.0,0.08,0.66,0.0,0.66,-,-,-,-,-,-,-
23,Maine,31,York County,2010,0.41,0.0,0.41,0.06,0.0,0.06,0.47,0.0,0.47,-,-,-,-,-,-,-
23,Maine,31,York County,2015,1.36,0.0,1.36,1.17,0.0,1.17,2.53,0.0,2.53,-,-,-,-,-,-,-
